state,gender,year,name,occurrences
NV,M,1992,Charlie,6
NV,M,2003,Charlie,5
NV,M,2005,Charlie,5
NV,M,2006,Charlie,10
NV,M,2007,Charlie,7
NV,M,2009,Charlie,6
NV,M,2010,Charlie,10
NV,M,2011,Charlie,15
NV,M,2012,Charlie,10
NV,M,2013,Charlie,11
NV,M,2014,Charlie,17
NV,M,2015,Charlie,12
NV,M,2016,Charlie,12
NV,M,2017,Charlie,14
NV,M,2018,Charlie,16
NV,M,2019,Charlie,17
NV,M,2019,Oakley,5
NV,M,2020,Charlie,8
NV,M,2021,Charlie,12
NV,M,2022,Charlie,11
NY,F,1977,Charlie,5
NY,F,1996,Charlie,7
NY,F,1997,Charlie,8
NY,F,2000,Charlie,7
NY,F,2001,Charlie,7
NY,F,2002,Charlie,13
NY,F,2003,Charlie,10
NY,F,2004,Charlie,10
NY,F,2005,Charlie,9
NY,F,2006,Charlie,18
NY,F,2007,Charlie,10
NY,F,2008,Charlie,16
NY,F,2009,Charlie,29
NY,F,2010,Charlie,25
NY,F,2011,Charlie,37
NY,F,2012,Charlie,38
NY,F,2013,Charlie,40
NY,F,2014,Charlie,59
NY,F,2014,Oakley,9
NY,F,2015,Charlie,51
NY,F,2015,Oakley,6
NY,F,2016,Charlie,78
NY,F,2016,Oakley,8
NY,F,2017,Charlie,71
NY,F,2017,Oakley,12
NY,F,2018,Charlie,60
NY,F,2018,Oakley,15
NY,F,2019,Charlie,73
NY,F,2019,Oakley,15
NY,F,2020,Charlie,96
NY,F,2020,Oakley,13
NY,F,2021,Charlie,92
NY,F,2021,Oakley,24
NY,F,2022,Charlie,85
NY,F,2022,Oakley,39
NY,M,1910,Charlie,9
NY,M,1911,Charlie,5
NY,M,1912,Charlie,9
NY,M,1913,Charlie,10
NY,M,1914,Charlie,5
NY,M,1916,Charlie,12
NY,M,1916,Oakley,7
NY,M,1917,Charlie,8
NY,M,1917,Oakley,6
NY,M,1918,Charlie,16
NY,M,1919,Charlie,5
NY,M,1920,Charlie,10
NY,M,1920,Oakley,6
NY,M,1921,Charlie,7
NY,M,1922,Charlie,10
NY,M,1923,Charlie,12
NY,M,1924,Charlie,9
NY,M,1925,Charlie,7
NY,M,1926,Charlie,15
NY,M,1927,Charlie,20
NY,M,1928,Charlie,16
NY,M,1929,Charlie,13
NY,M,1930,Charlie,14
NY,M,1931,Charlie,14
NY,M,1932,Charlie,17
NY,M,1933,Charlie,10
NY,M,1934,Charlie,12
NY,M,1935,Charlie,15
NY,M,1936,Charlie,15
NY,M,1937,Charlie,13
NY,M,1938,Charlie,23
NY,M,1939,Charlie,12
NY,M,1940,Charlie,13
NY,M,1941,Charlie,21
NY,M,1942,Charlie,18
NY,M,1943,Charlie,20
NY,M,1944,Charlie,23
NY,M,1945,Charlie,15
NY,M,1946,Charlie,22
NY,M,1947,Charlie,29
NY,M,1948,Charlie,28
NY,M,1949,Charlie,34
NY,M,1950,Charlie,25
NY,M,1951,Charlie,23
NY,M,1952,Charlie,26
NY,M,1953,Charlie,32
NY,M,1954,Charlie,43
NY,M,1955,Charlie,30
NY,M,1956,Charlie,61
NY,M,1957,Charlie,67
NY,M,1958,Charlie,74
NY,M,1959,Charlie,59
NY,M,1960,Charlie,70
NY,M,1961,Charlie,60
NY,M,1962,Charlie,67
NY,M,1963,Charlie,51
NY,M,1964,Charlie,57
NY,M,1965,Charlie,42
NY,M,1966,Charlie,48
NY,M,1967,Charlie,28
NY,M,1968,Charlie,40
NY,M,1969,Charlie,30
NY,M,1970,Charlie,49
NY,M,1971,Charlie,36
NY,M,1972,Charlie,28
NY,M,1973,Charlie,26
NY,M,1974,Charlie,27
NY,M,1975,Charlie,21
NY,M,1976,Charlie,19
NY,M,1977,Charlie,31
NY,M,1978,Charlie,27
NY,M,1979,Charlie,23
NY,M,1980,Charlie,20
NY,M,1981,Charlie,27
NY,M,1982,Charlie,20
NY,M,1983,Charlie,45
NY,M,1984,Charlie,35
NY,M,1985,Charlie,45
NY,M,1986,Charlie,35
NY,M,1987,Charlie,35
NY,M,1988,Charlie,33
NY,M,1989,Charlie,35
NY,M,1990,Charlie,36
NY,M,1991,Charlie,40
NY,M,1992,Charlie,28
NY,M,1993,Charlie,34
NY,M,1994,Charlie,26
NY,M,1995,Charlie,32
NY,M,1996,Charlie,44
NY,M,1997,Charlie,31
NY,M,1998,Charlie,37
NY,M,1999,Charlie,34
NY,M,2000,Charlie,47
NY,M,2001,Charlie,29
NY,M,2002,Charlie,42
NY,M,2003,Charlie,43
NY,M,2004,Charlie,44
NY,M,2005,Charlie,51
NY,M,2006,Charlie,52
NY,M,2007,Charlie,59
NY,M,2008,Charlie,54
NY,M,2009,Charlie,70
NY,M,2010,Charlie,74
NY,M,2011,Charlie,69
NY,M,2011,Oakley,7
NY,M,2012,Charlie,76
NY,M,2013,Charlie,79
NY,M,2013,Oakley,6
NY,M,2014,Charlie,66
NY,M,2014,Oakley,11
NY,M,2015,Charlie,86
NY,M,2015,Oakley,7
NY,M,2016,Charlie,78
NY,M,2016,Oakley,9
NY,M,2017,Charlie,85
NY,M,2017,Oakley,22
NY,M,2018,Charlie,87
NY,M,2018,Oakley,14
NY,M,2019,Charlie,99
NY,M,2019,Oakley,18
NY,M,2020,Charlie,112
NY,M,2020,Oakley,27
NY,M,2021,Charlie,104
NY,M,2021,Oakley,24
NY,M,2022,Charlie,101
NY,M,2022,Oakley,35
OH,F,1977,Charlie,8
OH,F,1978,Charlie,5
OH,F,1980,Charlie,7
OH,F,1986,Charlie,6
OH,F,1990,Charlie,8
OH,F,1992,Charlie,6
OH,F,1993,Charlie,5
OH,F,1994,Charlie,5
OH,F,1995,Charlie,6
OH,F,1996,Charlie,5
OH,F,1998,Charlie,5
OH,F,1999,Charlie,5
OH,F,2000,Charlie,8
OH,F,2004,Charlie,5
OH,F,2005,Charlie,9
OH,F,2006,Charlie,12
OH,F,2007,Charlie,18
OH,F,2008,Charlie,18
OH,F,2009,Charlie,26
OH,F,2010,Charlie,26
OH,F,2011,Charlie,43
OH,F,2012,Charlie,39
OH,F,2013,Charlie,55
OH,F,2013,Oakley,10
OH,F,2014,Charlie,56
OH,F,2014,Oakley,15
OH,F,2015,Charlie,64
OH,F,2015,Oakley,21
OH,F,2016,Charlie,63
OH,F,2016,Oakley,20
OH,F,2017,Charlie,85
OH,F,2017,Oakley,38
OH,F,2018,Charlie,72
OH,F,2018,Oakley,43
OH,F,2019,Charlie,77
OH,F,2019,Oakley,58
OH,F,2020,Charlie,90
OH,F,2020,Oakley,82
OH,F,2021,Oakley,98
OH,F,2021,Charlie,87
OH,F,2022,Oakley,101
OH,F,2022,Charlie,91
OH,M,1912,Charlie,12
OH,M,1913,Charlie,8
OH,M,1913,Oakley,7
OH,M,1914,Charlie,11
OH,M,1916,Charlie,8
OH,M,1917,Charlie,9
OH,M,1918,Charlie,9
OH,M,1919,Charlie,8
OH,M,1920,Charlie,10
OH,M,1921,Charlie,12
OH,M,1922,Charlie,6
OH,M,1923,Charlie,10
OH,M,1924,Charlie,11
OH,M,1925,Charlie,14
OH,M,1926,Charlie,10
OH,M,1927,Charlie,9
OH,M,1928,Charlie,9
OH,M,1929,Charlie,11
OH,M,1930,Charlie,12
OH,M,1931,Charlie,5
OH,M,1932,Charlie,7
OH,M,1934,Charlie,8
OH,M,1935,Charlie,8
OH,M,1936,Charlie,11
OH,M,1937,Charlie,12
OH,M,1938,Charlie,11
OH,M,1939,Charlie,5
OH,M,1940,Charlie,11
OH,M,1941,Charlie,13
OH,M,1942,Charlie,14
OH,M,1943,Charlie,15
OH,M,1944,Charlie,8
OH,M,1945,Charlie,11
OH,M,1946,Charlie,20
OH,M,1947,Charlie,14
OH,M,1948,Charlie,17
OH,M,1949,Charlie,16
OH,M,1950,Charlie,11
OH,M,1951,Charlie,17
OH,M,1952,Charlie,27
OH,M,1953,Charlie,22
OH,M,1954,Charlie,21
OH,M,1955,Charlie,15
OH,M,1956,Charlie,31
OH,M,1957,Charlie,40
OH,M,1958,Charlie,32
OH,M,1959,Charlie,30
OH,M,1960,Charlie,27
OH,M,1961,Charlie,23
OH,M,1962,Charlie,20
OH,M,1963,Charlie,25
OH,M,1964,Charlie,24
OH,M,1965,Charlie,28
OH,M,1966,Charlie,24
OH,M,1967,Charlie,17
OH,M,1968,Charlie,14
OH,M,1969,Charlie,10
OH,M,1970,Charlie,18
OH,M,1971,Charlie,18
OH,M,1972,Charlie,17
OH,M,1973,Charlie,18
OH,M,1974,Charlie,12
OH,M,1975,Charlie,17
OH,M,1976,Charlie,10
OH,M,1977,Charlie,16
OH,M,1978,Charlie,16
OH,M,1979,Charlie,18
OH,M,1980,Charlie,7
OH,M,1981,Charlie,14
OH,M,1982,Charlie,10
OH,M,1983,Charlie,12
OH,M,1984,Charlie,8
OH,M,1985,Charlie,7
OH,M,1986,Charlie,14
OH,M,1987,Charlie,10
OH,M,1988,Charlie,11
OH,M,1989,Charlie,7
OH,M,1990,Charlie,7
OH,M,1992,Charlie,12
OH,M,1993,Charlie,8
OH,M,1997,Charlie,7
OH,M,1998,Charlie,8
OH,M,1999,Charlie,11
OH,M,2000,Charlie,16
OH,M,2001,Charlie,10
OH,M,2001,Oakley,6
OH,M,2002,Charlie,11
OH,M,2003,Charlie,16
OH,M,2004,Charlie,11
OH,M,2005,Charlie,32
OH,M,2006,Charlie,23
OH,M,2007,Charlie,22
OH,M,2008,Charlie,37
OH,M,2009,Charlie,42
OH,M,2010,Charlie,31
OH,M,2010,Oakley,7
OH,M,2011,Charlie,45
OH,M,2011,Oakley,6
OH,M,2012,Charlie,45
OH,M,2012,Oakley,8
OH,M,2013,Charlie,44
OH,M,2013,Oakley,15
OH,M,2014,Charlie,58
OH,M,2014,Oakley,15
OH,M,2015,Charlie,47
OH,M,2015,Oakley,22
OH,M,2016,Charlie,63
OH,M,2016,Oakley,33
OH,M,2017,Charlie,56
OH,M,2017,Oakley,30
OH,M,2018,Charlie,64
OH,M,2018,Oakley,42
OH,M,2019,Charlie,48
OH,M,2019,Oakley,46
OH,M,2020,Charlie,66
OH,M,2020,Oakley,48
OH,M,2021,Charlie,64
OH,M,2021,Oakley,47
OH,M,2022,Charlie,64
OH,M,2022,Oakley,50
OK,F,1918,Charlie,6
OK,F,1919,Charlie,6
OK,F,1922,Charlie,5
OK,F,1927,Charlie,7
OK,F,1928,Charlie,8
OK,F,1931,Charlie,7
OK,F,1933,Charlie,6
OK,F,1937,Charlie,5
OK,F,1980,Charlie,5
OK,F,1988,Charlie,5
OK,F,2003,Charlie,9
OK,F,2006,Charlie,8
OK,F,2007,Charlie,9
OK,F,2008,Charlie,6
OK,F,2009,Charlie,9
OK,F,2010,Charlie,16
OK,F,2011,Charlie,22
OK,F,2012,Charlie,19
OK,F,2013,Charlie,24
OK,F,2013,Oakley,9
OK,F,2014,Charlie,22
OK,F,2014,Oakley,8
OK,F,2015,Charlie,31
OK,F,2015,Oakley,11
OK,F,2016,Charlie,38
OK,F,2016,Oakley,11
OK,F,2017,Charlie,33
OK,F,2017,Oakley,18
OK,F,2018,Charlie,37
OK,F,2018,Oakley,16
OK,F,2019,Charlie,46
OK,F,2019,Oakley,22
OK,F,2020,Charlie,43
OK,F,2020,Oakley,24
OK,F,2021,Charlie,45
OK,F,2021,Oakley,42
OK,F,2022,Charlie,44
OK,F,2022,Oakley,36
OK,M,1910,Charlie,19
OK,M,1911,Charlie,19
OK,M,1912,Charlie,24
OK,M,1913,Charlie,34
OK,M,1914,Charlie,46
OK,M,1915,Charlie,52
OK,M,1916,Charlie,36
OK,M,1917,Charlie,74
OK,M,1918,Charlie,69
OK,M,1919,Charlie,52
OK,M,1920,Charlie,59
OK,M,1921,Charlie,62
OK,M,1922,Charlie,62
OK,M,1923,Charlie,50
OK,M,1924,Charlie,41
OK,M,1925,Charlie,45
OK,M,1926,Charlie,55
OK,M,1927,Charlie,57
OK,M,1928,Charlie,52
OK,M,1929,Charlie,44
OK,M,1930,Charlie,52
OK,M,1931,Charlie,38
OK,M,1932,Charlie,36
OK,M,1933,Charlie,35
OK,M,1934,Charlie,42
OK,M,1935,Charlie,24
OK,M,1936,Charlie,30
OK,M,1937,Charlie,30
OK,M,1938,Charlie,28
OK,M,1939,Charlie,21
OK,M,1940,Charlie,27
OK,M,1941,Charlie,32
OK,M,1942,Charlie,25
OK,M,1943,Charlie,11
OK,M,1944,Charlie,22
OK,M,1945,Charlie,23
OK,M,1946,Charlie,20
OK,M,1947,Charlie,19
OK,M,1948,Charlie,18
OK,M,1949,Charlie,22
OK,M,1950,Charlie,14
OK,M,1951,Charlie,9
OK,M,1952,Charlie,28
OK,M,1953,Charlie,12
OK,M,1954,Charlie,16
OK,M,1955,Charlie,12
OK,M,1956,Charlie,7
OK,M,1957,Charlie,6
OK,M,1958,Charlie,21
OK,M,1959,Charlie,19
OK,M,1960,Charlie,8
OK,M,1961,Charlie,12
OK,M,1962,Charlie,13
OK,M,1963,Charlie,15
OK,M,1964,Charlie,12
OK,M,1965,Charlie,12
OK,M,1966,Charlie,8
OK,M,1967,Charlie,8
OK,M,1968,Charlie,9
OK,M,1969,Charlie,15
OK,M,1970,Charlie,8
OK,M,1971,Charlie,6
OK,M,1972,Charlie,9
OK,M,1973,Charlie,7
OK,M,1974,Charlie,10
OK,M,1975,Charlie,11
OK,M,1976,Charlie,5
OK,M,1977,Charlie,7
OK,M,1978,Charlie,12
OK,M,1979,Charlie,11
OK,M,1980,Charlie,11
OK,M,1981,Charlie,15
OK,M,1982,Charlie,13
OK,M,1983,Charlie,12
OK,M,1984,Charlie,9
OK,M,1985,Charlie,5
OK,M,1986,Charlie,7
OK,M,1989,Charlie,7
OK,M,1992,Charlie,6
OK,M,1993,Charlie,5
OK,M,1994,Charlie,6
OK,M,1995,Charlie,5
OK,M,2003,Charlie,6
OK,M,2004,Charlie,5
OK,M,2005,Charlie,5
OK,M,2006,Charlie,7
OK,M,2007,Charlie,12
OK,M,2008,Charlie,19
OK,M,2009,Charlie,5
OK,M,2010,Charlie,21
OK,M,2011,Charlie,15
OK,M,2012,Charlie,21
OK,M,2012,Oakley,8
OK,M,2013,Charlie,16
OK,M,2013,Oakley,5
OK,M,2014,Charlie,23
OK,M,2014,Oakley,9
OK,M,2015,Charlie,20
OK,M,2015,Oakley,12
OK,M,2016,Charlie,22
OK,M,2016,Oakley,14
OK,M,2017,Charlie,34
OK,M,2017,Oakley,12
OK,M,2018,Charlie,23
OK,M,2018,Oakley,13
OK,M,2019,Charlie,18
OK,M,2019,Oakley,10
OK,M,2020,Charlie,18
OK,M,2020,Oakley,15
OK,M,2021,Charlie,41
OK,M,2021,Oakley,15
OK,M,2022,Charlie,25
OK,M,2022,Oakley,23
OR,F,2004,Charlie,6
OR,F,2005,Charlie,7
OR,F,2006,Charlie,8
OR,F,2008,Charlie,5
OR,F,2010,Charlie,12
OR,F,2011,Charlie,11
OR,F,2012,Charlie,14
OR,F,2013,Charlie,14
OR,F,2014,Charlie,25
OR,F,2015,Charlie,34
OR,F,2015,Oakley,13
OR,F,2016,Charlie,43
OR,F,2016,Oakley,8
OR,F,2017,Charlie,29
OR,F,2017,Oakley,14
OR,F,2018,Charlie,35
OR,F,2018,Oakley,10
OR,F,2019,Charlie,30
OR,F,2019,Oakley,18
OR,F,2020,Charlie,38
OR,F,2020,Oakley,18
OR,F,2021,Charlie,32
OR,F,2021,Oakley,30
OR,F,2022,Charlie,41
OR,F,2022,Oakley,41
OR,M,1922,Charlie,5
OR,M,1934,Charlie,7
OR,M,1947,Charlie,6
OR,M,1953,Charlie,7
OR,M,1957,Charlie,7
OR,M,1958,Charlie,8
OR,M,1959,Charlie,6
OR,M,1960,Charlie,8
OR,M,1961,Charlie,5
OR,M,1962,Charlie,6
OR,M,1964,Charlie,9
OR,M,1966,Charlie,10
OR,M,1967,Charlie,8
OR,M,1969,Charlie,7
OR,M,1970,Charlie,5
OR,M,1971,Charlie,5
OR,M,1972,Charlie,5
OR,M,1973,Charlie,6
OR,M,1976,Charlie,7
OR,M,1977,Charlie,8
OR,M,1978,Charlie,5
OR,M,1980,Charlie,5
OR,M,1986,Charlie,5
OR,M,1987,Charlie,5
OR,M,1996,Charlie,8
OR,M,1997,Charlie,7
OR,M,2000,Charlie,5
OR,M,2001,Charlie,5
OR,M,2002,Charlie,5
OR,M,2003,Charlie,9
OR,M,2004,Charlie,15
OR,M,2005,Charlie,16
OR,M,2006,Charlie,6
OR,M,2007,Charlie,13
OR,M,2008,Charlie,17
OR,M,2009,Charlie,20
OR,M,2010,Charlie,20
OR,M,2011,Charlie,25
OR,M,2012,Charlie,22
OR,M,2013,Charlie,26
OR,M,2013,Oakley,6
OR,M,2014,Charlie,24
OR,M,2015,Charlie,23
OR,M,2015,Oakley,10
OR,M,2016,Charlie,32
OR,M,2016,Oakley,5
OR,M,2017,Charlie,24
OR,M,2017,Oakley,6
OR,M,2018,Charlie,16
OR,M,2019,Charlie,33
OR,M,2019,Oakley,10
OR,M,2020,Charlie,25
OR,M,2020,Oakley,11
OR,M,2021,Charlie,34
OR,M,2021,Oakley,20
OR,M,2022,Charlie,41
OR,M,2022,Oakley,17
PA,F,1986,Charlie,5
PA,F,1994,Charlie,5
PA,F,1996,Charlie,7
PA,F,1998,Charlie,6
PA,F,1999,Charlie,5
PA,F,2001,Charlie,5
PA,F,2002,Charlie,6
PA,F,2004,Charlie,10
PA,F,2005,Charlie,8
PA,F,2006,Charlie,11
PA,F,2007,Charlie,11
PA,F,2008,Charlie,13
PA,F,2009,Charlie,13
PA,F,2010,Charlie,17
PA,F,2011,Charlie,33
PA,F,2012,Charlie,33
PA,F,2013,Charlie,49
PA,F,2014,Charlie,60
PA,F,2014,Oakley,13
PA,F,2015,Charlie,49
PA,F,2015,Oakley,8
PA,F,2016,Charlie,60
PA,F,2016,Oakley,10
PA,F,2017,Charlie,60
PA,F,2017,Oakley,17
PA,F,2018,Charlie,63
PA,F,2018,Oakley,22
PA,F,2019,Charlie,64
PA,F,2019,Oakley,27
PA,F,2020,Charlie,84
PA,F,2020,Oakley,29
PA,F,2021,Charlie,72
PA,F,2021,Oakley,53
PA,F,2022,Charlie,68
PA,F,2022,Oakley,51
PA,M,1914,Charlie,5
PA,M,1915,Charlie,9
PA,M,1916,Charlie,11
PA,M,1917,Charlie,7
PA,M,1918,Charlie,5
PA,M,1919,Charlie,8
PA,M,1920,Charlie,15
PA,M,1921,Charlie,10
PA,M,1922,Charlie,7
PA,M,1923,Charlie,8
PA,M,1924,Charlie,9
PA,M,1925,Charlie,13
PA,M,1926,Charlie,11
PA,M,1927,Charlie,9
PA,M,1928,Charlie,12
PA,M,1929,Charlie,10
PA,M,1930,Charlie,5
PA,M,1931,Charlie,5
PA,M,1932,Charlie,5
PA,M,1933,Charlie,10
PA,M,1934,Charlie,7
PA,M,1935,Charlie,5
PA,M,1936,Charlie,6
PA,M,1937,Charlie,8
PA,M,1938,Charlie,7
PA,M,1939,Charlie,8
PA,M,1941,Charlie,7
PA,M,1943,Charlie,9
PA,M,1944,Charlie,6
PA,M,1946,Charlie,7
PA,M,1947,Charlie,8
PA,M,1948,Charlie,11
PA,M,1949,Charlie,14
PA,M,1950,Charlie,5
PA,M,1951,Charlie,10
PA,M,1952,Charlie,8
PA,M,1953,Charlie,7
PA,M,1954,Charlie,10
PA,M,1955,Charlie,12
PA,M,1956,Charlie,10
PA,M,1957,Charlie,7
PA,M,1958,Charlie,21
PA,M,1959,Charlie,24
PA,M,1960,Charlie,16
PA,M,1961,Charlie,24
PA,M,1962,Charlie,14
PA,M,1963,Charlie,8
PA,M,1964,Charlie,12
PA,M,1965,Charlie,12
PA,M,1966,Charlie,6
PA,M,1967,Charlie,7
PA,M,1969,Charlie,12
PA,M,1970,Charlie,11
PA,M,1971,Charlie,11
PA,M,1972,Charlie,5
PA,M,1973,Charlie,9
PA,M,1974,Charlie,6
PA,M,1976,Charlie,5
PA,M,1977,Charlie,12
PA,M,1978,Charlie,7
PA,M,1979,Charlie,11
PA,M,1980,Charlie,5
PA,M,1981,Charlie,5
PA,M,1984,Charlie,5
PA,M,1986,Charlie,9
PA,M,1988,Charlie,11
PA,M,1989,Charlie,5
PA,M,1990,Charlie,5
PA,M,1992,Charlie,5
PA,M,1993,Charlie,8
PA,M,1994,Charlie,8
PA,M,1995,Charlie,11
PA,M,1996,Charlie,8
PA,M,1997,Charlie,5
PA,M,1999,Charlie,5
PA,M,2000,Charlie,9
PA,M,2001,Charlie,9
PA,M,2002,Charlie,5
PA,M,2003,Charlie,16
PA,M,2004,Charlie,13
PA,M,2005,Charlie,15
PA,M,2006,Charlie,17
PA,M,2007,Charlie,18
PA,M,2008,Charlie,20
PA,M,2009,Charlie,21
PA,M,2010,Charlie,34
PA,M,2011,Charlie,39
PA,M,2011,Oakley,6
PA,M,2012,Charlie,31
PA,M,2013,Charlie,32
PA,M,2013,Oakley,8
PA,M,2014,Charlie,39
PA,M,2014,Oakley,12
PA,M,2015,Charlie,40
PA,M,2015,Oakley,16
PA,M,2016,Charlie,58
PA,M,2016,Oakley,17
PA,M,2017,Charlie,60
PA,M,2017,Oakley,20
PA,M,2018,Charlie,62
PA,M,2018,Oakley,19
PA,M,2019,Charlie,57
PA,M,2019,Oakley,32
PA,M,2020,Charlie,46
PA,M,2020,Oakley,29
PA,M,2021,Charlie,63
PA,M,2021,Oakley,35
PA,M,2022,Charlie,77
PA,M,2022,Oakley,31
RI,F,2018,Charlie,5
RI,F,2021,Charlie,8
RI,F,2022,Charlie,6
RI,M,1961,Charlie,5
RI,M,2011,Charlie,6
RI,M,2016,Charlie,6
RI,M,2017,Charlie,7
RI,M,2018,Charlie,9
RI,M,2019,Charlie,5
RI,M,2020,Charlie,8
RI,M,2021,Charlie,7
RI,M,2021,Oakley,5
SC,F,1914,Charlie,5
SC,F,1918,Charlie,5
SC,F,1920,Charlie,8
SC,F,1924,Charlie,5
SC,F,1926,Charlie,7
SC,F,1932,Charlie,9
SC,F,1933,Charlie,6
SC,F,1939,Charlie,6
SC,F,1942,Charlie,6
SC,F,1943,Charlie,8
SC,F,1947,Charlie,10
SC,F,1951,Charlie,6
SC,F,1952,Charlie,8
SC,F,1954,Charlie,7
SC,F,1999,Charlie,7
SC,F,2010,Charlie,8
SC,F,2011,Charlie,12
SC,F,2012,Charlie,21
SC,F,2013,Charlie,15
SC,F,2014,Charlie,25
SC,F,2015,Charlie,9
SC,F,2015,Oakley,5
SC,F,2016,Charlie,19
SC,F,2016,Oakley,6
SC,F,2017,Charlie,27
SC,F,2017,Oakley,6
SC,F,2018,Charlie,24
SC,F,2018,Oakley,10
SC,F,2019,Charlie,32
SC,F,2019,Oakley,10
SC,F,2020,Charlie,28
SC,F,2020,Oakley,9
SC,F,2021,Charlie,38
SC,F,2021,Oakley,29
SC,F,2022,Charlie,34
SC,F,2022,Oakley,29
SC,M,1910,Charlie,88
SC,M,1911,Charlie,61
SC,M,1912,Charlie,85
SC,M,1913,Charlie,103
SC,M,1914,Charlie,105
SC,M,1915,Charlie,121
SC,M,1916,Charlie,151
SC,M,1917,Charlie,173
SC,M,1918,Charlie,164
SC,M,1919,Charlie,186
SC,M,1920,Charlie,184
SC,M,1921,Charlie,170
SC,M,1922,Charlie,187
SC,M,1923,Charlie,165
SC,M,1924,Charlie,149
SC,M,1925,Charlie,160
SC,M,1926,Charlie,144
SC,M,1927,Charlie,138
SC,M,1928,Charlie,151
SC,M,1929,Charlie,125
SC,M,1930,Charlie,121
SC,M,1931,Charlie,117
SC,M,1932,Charlie,133
SC,M,1933,Charlie,135
SC,M,1934,Charlie,138
SC,M,1935,Charlie,114
SC,M,1936,Charlie,103
SC,M,1937,Charlie,111
SC,M,1938,Charlie,118
SC,M,1939,Charlie,115
SC,M,1940,Charlie,105
SC,M,1941,Charlie,109
SC,M,1942,Charlie,117
SC,M,1943,Charlie,115
SC,M,1944,Charlie,119
SC,M,1945,Charlie,117
SC,M,1946,Charlie,117
SC,M,1947,Charlie,117
SC,M,1948,Charlie,142
SC,M,1949,Charlie,121
SC,M,1950,Charlie,103
SC,M,1951,Charlie,113
SC,M,1952,Charlie,76
SC,M,1953,Charlie,98
SC,M,1954,Charlie,83
SC,M,1955,Charlie,67
SC,M,1956,Charlie,76
SC,M,1957,Charlie,60
SC,M,1958,Charlie,65
SC,M,1959,Charlie,60
SC,M,1960,Charlie,42
SC,M,1961,Charlie,58
SC,M,1962,Charlie,47
SC,M,1963,Charlie,46
SC,M,1964,Charlie,47
SC,M,1965,Charlie,51
SC,M,1966,Charlie,39
SC,M,1967,Charlie,30
SC,M,1968,Charlie,23
SC,M,1969,Charlie,14
SC,M,1970,Charlie,37
SC,M,1971,Charlie,22
SC,M,1972,Charlie,22
SC,M,1973,Charlie,30
SC,M,1974,Charlie,20
SC,M,1975,Charlie,15
SC,M,1976,Charlie,16
SC,M,1977,Charlie,24
SC,M,1978,Charlie,19
SC,M,1979,Charlie,29
SC,M,1980,Charlie,10
SC,M,1981,Charlie,20
SC,M,1982,Charlie,22
SC,M,1983,Charlie,17
SC,M,1984,Charlie,15
SC,M,1985,Charlie,9
SC,M,1986,Charlie,14
SC,M,1987,Charlie,14
SC,M,1988,Charlie,12
SC,M,1989,Charlie,15
SC,M,1990,Charlie,12
SC,M,1991,Charlie,12
SC,M,1992,Charlie,17
SC,M,1993,Charlie,8
SC,M,1994,Charlie,8
SC,M,1995,Charlie,11
SC,M,1996,Charlie,11
SC,M,1997,Charlie,12
SC,M,1998,Charlie,14
SC,M,1999,Charlie,13
SC,M,2000,Charlie,11
SC,M,2001,Charlie,6
SC,M,2002,Charlie,7
SC,M,2003,Charlie,9
SC,M,2004,Charlie,9
SC,M,2005,Charlie,11
SC,M,2006,Charlie,11
SC,M,2007,Charlie,16
SC,M,2008,Charlie,15
SC,M,2009,Charlie,14
SC,M,2010,Charlie,15
SC,M,2011,Charlie,19
SC,M,2012,Charlie,24
SC,M,2013,Charlie,15
SC,M,2014,Charlie,23
SC,M,2014,Oakley,7
SC,M,2015,Charlie,22
SC,M,2015,Oakley,7
SC,M,2016,Charlie,20
SC,M,2016,Oakley,5
SC,M,2017,Charlie,31
SC,M,2018,Charlie,30
SC,M,2018,Oakley,18
SC,M,2019,Charlie,25
SC,M,2019,Oakley,9
SC,M,2020,Charlie,30
SC,M,2020,Oakley,14
SC,M,2021,Charlie,29
SC,M,2021,Oakley,11
SC,M,2022,Charlie,32
SC,M,2022,Oakley,12
SD,F,2006,Charlie,5
SD,F,2012,Charlie,9
SD,F,2013,Charlie,11
SD,F,2014,Oakley,6
SD,F,2015,Charlie,11
SD,F,2015,Oakley,11
SD,F,2016,Oakley,6
SD,F,2017,Oakley,10
SD,F,2017,Charlie,8
SD,F,2018,Oakley,11
SD,F,2018,Charlie,7
SD,F,2019,Oakley,9
SD,F,2019,Charlie,8
SD,F,2020,Charlie,12
SD,F,2020,Oakley,8
SD,F,2021,Oakley,11
SD,F,2021,Charlie,7
SD,F,2022,Oakley,11
SD,F,2022,Charlie,10
SD,M,2005,Charlie,5
SD,M,2006,Charlie,5
SD,M,2008,Charlie,6
SD,M,2009,Charlie,5
SD,M,2009,Oakley,5
SD,M,2010,Charlie,10
SD,M,2011,Charlie,10
SD,M,2011,Oakley,9
SD,M,2012,Charlie,8
SD,M,2012,Oakley,8
SD,M,2013,Charlie,16
SD,M,2013,Oakley,10
SD,M,2014,Charlie,7
SD,M,2014,Oakley,6
SD,M,2015,Charlie,13
SD,M,2015,Oakley,13
SD,M,2016,Charlie,8
SD,M,2016,Oakley,7
SD,M,2017,Oakley,13
SD,M,2017,Charlie,10
SD,M,2018,Charlie,11
SD,M,2018,Oakley,8
SD,M,2019,Oakley,17
SD,M,2019,Charlie,7
